BRCA1	interacts	Cisplatin
EGFR	binds	Alzheimer's disease
Albumin	interacts	Headache
CYP2C9	binds	EGFR protein
VEGF receptor	binds	Metformin
VEGFA	associates	Insulin receptor
TNF	associates	Alzheimer's disease
Aspirin	treats	TP53
INS	binds	Osteoarthritis
Dexamethasone	binds	Cisplatin
CYP2C9	treats	Ibuprofen
Insulin receptor	interacts	Albumin
Aspirin	interacts	Tuberculosis
VEGFA	treats	Hypertension
CYP2C9	interacts	Simvastatin
Aspirin	treats	Paracetamol
Hemoglobin	binds	Tuberculosis
Ibuprofen	associates	Huntington's disease
Albumin	interacts	BRCA1
Paracetamol	associates	Diabetes mellitus
CYP2C9	treats	Headache
Insulin receptor	treats	ACE
HTT	treats	Tuberculosis
Dexamethasone	interacts	EGFR protein
Hemoglobin	interacts	ACE
BRCA1	interacts	Tamoxifen
Ibuprofen	associates	Tuberculosis
VEGFA	associates	Simvastatin
HTT	associates	TP53
Hemoglobin	binds	BRCA1
Ibuprofen	binds	EGFR
Cisplatin	treats	BRCA1
EGFR	associates	CYP2C9
Simvastatin	binds	TP53
VEGF receptor	binds	HIV infection
TP53	treats	BRCA1
Tamoxifen	associates	Metformin
VEGF receptor	interacts	Headache
VEGF receptor	interacts	Tuberculosis
TP53	treats	ACE
VEGF receptor	binds	Metformin
Dexamethasone	associates	Hydroxychloroquine
Atorvastatin	binds	Albumin
EGFR protein	interacts	Diabetes mellitus
TP53	treats	BRCA1
Aspirin	associates	Hydroxychloroquine
Metformin	binds	Albumin
TNF	interacts	Headache
Atorvastatin	interacts	Osteoarthritis
BRCA1	treats	Hydroxychloroquine
Cisplatin	interacts	TNF
Insulin receptor	interacts	Tamoxifen
Dexamethasone	binds	Asthma
Hydroxychloroquine	binds	Hypertension
APP	associates	Diabetes mellitus
APP	treats	Metformin
Simvastatin	associates	Albumin
Aspirin	binds	APP
EGFR protein	treats	VEGFA
Metformin	binds	Alzheimer's disease
APP	binds	Albumin
TP53	binds	EGFR
TNF	associates	Albumin
Atorvastatin	interacts	Paracetamol
Tamoxifen	interacts	Diabetes mellitus
TP53	binds	BRCA1
Ibuprofen	binds	Asthma
Paracetamol	associates	Aspirin
TNF	treats	Metformin
Hydroxychloroquine	treats	HIV infection
Atorvastatin	interacts	Tuberculosis
VEGFA	treats	VEGF receptor
EGFR protein	associates	Aspirin
VEGF receptor	associates	Ibuprofen
Cisplatin	associates	Aspirin
TNF	treats	Metformin
Dexamethasone	binds	Tuberculosis
INS	binds	Tamoxifen
Aspirin	interacts	Cisplatin
EGFR	interacts	HTT
Insulin receptor	interacts	Asthma
EGFR	binds	Headache
Atorvastatin	interacts	APP
Paracetamol	binds	APP
EGFR	binds	APP
Atorvastatin	associates	EGFR
TNF	treats	Simvastatin
Simvastatin	binds	Hydroxychloroquine
Hydroxychloroquine	treats	Breast cancer
VEGFA	interacts	Breast cancer
Hydroxychloroquine	interacts	Diabetes mellitus
Aspirin	binds	Dexamethasone
Ibuprofen	treats	Hydroxychloroquine
APP	binds	Diabetes mellitus
Dexamethasone	treats	Hypertension
HTT	interacts	Cisplatin
Paracetamol	binds	Dexamethasone
Ibuprofen	treats	Tuberculosis
INS	interacts	Hemoglobin
Hemoglobin	associates	Aspirin
Albumin	treats	Aspirin
Metformin	binds	Diabetes mellitus
EGFR	associates	Osteoarthritis
VEGFA	interacts	Cisplatin
Hemoglobin	associates	Headache
Ibuprofen	interacts	TP53
Aspirin	interacts	Osteoarthritis
Simvastatin	associates	Paracetamol
Simvastatin	binds	Hypertension
Hemoglobin	associates	Paracetamol
Metformin	treats	Breast cancer
BRCA1	interacts	HTT
BRCA1	interacts	VEGFA
EGFR	treats	HTT
Dexamethasone	treats	TP53
Aspirin	treats	TNF
Metformin	binds	Hydroxychloroquine
Ibuprofen	associates	EGFR protein
Metformin	binds	Alzheimer's disease
BRCA1	binds	Albumin
VEGF receptor	associates	Hemoglobin
INS	binds	Asthma
Metformin	binds	Hypertension
Ibuprofen	treats	Alzheimer's disease
Albumin	treats	HTT
VEGF receptor	treats	Hypertension
APP	treats	Paracetamol
TNF	associates	Atorvastatin
INS	interacts	Breast cancer
TP53	associates	APP
TNF	treats	Tuberculosis
Simvastatin	treats	Dexamethasone
Insulin receptor	binds	ACE
Dexamethasone	treats	BRCA1
Albumin	treats	VEGF receptor
INS	interacts	VEGFA
Hemoglobin	treats	Dexamethasone
Cisplatin	binds	BRCA1
ACE	interacts	HTT
Aspirin	binds	Dexamethasone
TNF	associates	BRCA1
Simvastatin	binds	Hemoglobin
INS	treats	EGFR
Simvastatin	interacts	Insulin receptor
HTT	binds	APP
TNF	binds	Paracetamol
VEGF receptor	binds	Simvastatin
Hydroxychloroquine	treats	HIV infection
VEGF receptor	associates	CYP2C9
Albumin	associates	Insulin receptor
EGFR	binds	HTT
Atorvastatin	interacts	Aspirin
Tamoxifen	associates	Insulin receptor
ACE	interacts	Osteoarthritis
EGFR protein	treats	HIV infection
Hydroxychloroquine	binds	Atorvastatin
Aspirin	interacts	EGFR
TP53	treats	Alzheimer's disease
Simvastatin	binds	EGFR protein
Tamoxifen	associates	Diabetes mellitus
BRCA1	binds	Tamoxifen
Insulin receptor	treats	Cisplatin
Tamoxifen	binds	Headache
Albumin	associates	Atorvastatin
Simvastatin	binds	Breast cancer
Aspirin	treats	Insulin receptor
BRCA1	associates	Paracetamol
Aspirin	binds	Cisplatin
Paracetamol	interacts	Hemoglobin
INS	associates	APP
Aspirin	associates	VEGF receptor
VEGF receptor	interacts	Huntington's disease
Hydroxychloroquine	associates	TNF
ACE	interacts	VEGF receptor
Dexamethasone	interacts	TP53
VEGF receptor	binds	Simvastatin
Simvastatin	associates	ACE
VEGF receptor	associates	HIV infection
Ibuprofen	interacts	TNF
HTT	interacts	Tuberculosis
APP	treats	Metformin
TNF	treats	Aspirin
Cisplatin	treats	Hypertension
VEGF receptor	associates	Huntington's disease
APP	treats	Insulin receptor
HTT	interacts	BRCA1
Atorvastatin	associates	Hypertension
Insulin receptor	interacts	Tuberculosis
Atorvastatin	treats	Insulin receptor
TP53	interacts	Hemoglobin
EGFR	associates	Tuberculosis
BRCA1	associates	CYP2C9
BRCA1	treats	Atorvastatin
Atorvastatin	treats	TP53
APP	treats	Breast cancer
INS	associates	Paracetamol
BRCA1	interacts	TNF
TNF	treats	VEGF receptor
INS	binds	Tuberculosis
Insulin receptor	associates	Tamoxifen
CYP2C9	binds	Simvastatin
Tamoxifen	binds	Breast cancer
INS	associates	Dexamethasone
VEGFA	binds	Hydroxychloroquine
Hydroxychloroquine	interacts	Tuberculosis
INS	treats	Simvastatin
BRCA1	binds	APP
Hemoglobin	interacts	Simvastatin
CYP2C9	associates	BRCA1
HTT	binds	Asthma
Albumin	associates	EGFR protein
EGFR	treats	Albumin
Atorvastatin	treats	Osteoarthritis
Tamoxifen	interacts	Hydroxychloroquine
HTT	associates	CYP2C9
ACE	associates	Atorvastatin
Dexamethasone	associates	Asthma
Ibuprofen	treats	EGFR
Tamoxifen	associates	EGFR
Tamoxifen	associates	Dexamethasone
VEGFA	treats	Albumin
Aspirin	interacts	TP53
VEGFA	associates	EGFR protein
BRCA1	treats	EGFR protein
BRCA1	binds	Cisplatin
Hemoglobin	interacts	Asthma
VEGFA	interacts	Aspirin
APP	associates	Hypertension
Hemoglobin	treats	Osteoarthritis
Hemoglobin	treats	Tamoxifen
Ibuprofen	interacts	Insulin receptor
Paracetamol	binds	INS
Insulin receptor	associates	Diabetes mellitus
Cisplatin	associates	Albumin
Tamoxifen	treats	Ibuprofen
EGFR protein	binds	Albumin
APP	interacts	VEGF receptor
Ibuprofen	interacts	Headache
Dexamethasone	binds	TNF
VEGF receptor	treats	Hydroxychloroquine
Tamoxifen	associates	ACE
VEGFA	treats	Insulin receptor
CYP2C9	interacts	VEGFA
TP53	treats	Headache
Atorvastatin	treats	CYP2C9
APP	binds	Aspirin
Ibuprofen	associates	Simvastatin
Paracetamol	treats	APP
Ibuprofen	interacts	Albumin
Paracetamol	treats	Diabetes mellitus
BRCA1	treats	Aspirin
TNF	associates	Diabetes mellitus
Tamoxifen	binds	HTT
HTT	associates	Insulin receptor
Hemoglobin	interacts	Breast cancer
Ibuprofen	binds	Tuberculosis
Atorvastatin	treats	Simvastatin
Cisplatin	interacts	TP53
Ibuprofen	interacts	TP53
Albumin	interacts	Insulin receptor
Paracetamol	associates	Metformin
INS	associates	TP53
VEGF receptor	associates	Asthma
BRCA1	interacts	Hypertension
Dexamethasone	associates	Headache
Dexamethasone	interacts	INS
Metformin	associates	VEGFA
Paracetamol	associates	VEGF receptor
TP53	treats	Osteoarthritis
Ibuprofen	binds	BRCA1
Ibuprofen	binds	ACE
EGFR	interacts	Headache
Atorvastatin	treats	Headache
EGFR protein	interacts	CYP2C9
Cisplatin	treats	Diabetes mellitus
EGFR	interacts	INS
Hemoglobin	treats	Alzheimer's disease
Paracetamol	binds	EGFR protein
BRCA1	binds	Headache
ACE	associates	Insulin receptor
Albumin	binds	VEGF receptor
Albumin	interacts	Tuberculosis
Atorvastatin	treats	Dexamethasone
HTT	associates	Tamoxifen
Cisplatin	treats	Asthma
EGFR	binds	Tamoxifen
Dexamethasone	associates	ACE
BRCA1	binds	Diabetes mellitus
HTT	interacts	HIV infection
BRCA1	interacts	Aspirin
Atorvastatin	interacts	TP53
EGFR	treats	TNF
Paracetamol	associates	HIV infection
HTT	interacts	VEGFA
EGFR protein	associates	ACE
Paracetamol	associates	VEGFA
Albumin	treats	Hydroxychloroquine
Cisplatin	binds	INS
Ibuprofen	treats	HTT
Ibuprofen	treats	VEGFA
BRCA1	binds	Ibuprofen
Hydroxychloroquine	associates	INS
ACE	interacts	Asthma
Tamoxifen	interacts	Ibuprofen
VEGFA	binds	Hemoglobin
Tamoxifen	interacts	Headache
Atorvastatin	associates	Asthma
Paracetamol	treats	Simvastatin
EGFR	associates	Cisplatin
Paracetamol	associates	Metformin
EGFR	interacts	Hypertension
Aspirin	treats	Breast cancer
APP	binds	HIV infection
Hemoglobin	interacts	Hypertension
VEGF receptor	treats	Headache
TP53	binds	Breast cancer
Simvastatin	binds	Cisplatin
TNF	binds	Ibuprofen
Hydroxychloroquine	treats	Huntington's disease
Hemoglobin	treats	Headache
Cisplatin	interacts	Breast cancer
Tamoxifen	binds	BRCA1
EGFR	associates	TNF
EGFR protein	associates	Alzheimer's disease
Simvastatin	treats	ACE
Albumin	interacts	VEGF receptor
TP53	binds	Albumin
Dexamethasone	interacts	Albumin
ACE	interacts	EGFR
CYP2C9	treats	Diabetes mellitus
Tamoxifen	binds	Hemoglobin
Albumin	binds	BRCA1
ACE	interacts	Cisplatin
Aspirin	treats	VEGF receptor
Metformin	interacts	Hydroxychloroquine
CYP2C9	associates	Headache
APP	treats	Metformin
INS	treats	Alzheimer's disease
Tamoxifen	binds	Metformin
Aspirin	treats	Tamoxifen
HTT	treats	Metformin
APP	associates	HIV infection
Hydroxychloroquine	treats	Metformin
Dexamethasone	associates	Cisplatin
Paracetamol	interacts	Asthma
CYP2C9	treats	Cisplatin
Atorvastatin	treats	ACE
VEGFA	interacts	Atorvastatin
Simvastatin	binds	Aspirin
TP53	binds	Hydroxychloroquine
CYP2C9	interacts	INS
VEGFA	treats	Insulin receptor
Ibuprofen	interacts	HTT
Insulin receptor	associates	Alzheimer's disease
EGFR	associates	Dexamethasone
Simvastatin	interacts	Hydroxychloroquine
Ibuprofen	treats	Insulin receptor
VEGF receptor	interacts	Osteoarthritis
TP53	associates	ACE
EGFR	treats	TP53
Paracetamol	binds	VEGFA
Ibuprofen	interacts	Paracetamol
VEGFA	interacts	Tamoxifen
Dexamethasone	binds	VEGF receptor
Paracetamol	interacts	Cisplatin
Albumin	treats	HTT
EGFR	associates	Huntington's disease
EGFR	treats	Simvastatin
VEGFA	interacts	APP
CYP2C9	treats	INS
Simvastatin	treats	Hypertension
Paracetamol	associates	TP53
APP	binds	Insulin receptor
TNF	treats	Metformin
VEGF receptor	interacts	Simvastatin
ACE	interacts	Hemoglobin
Dexamethasone	interacts	Headache
Albumin	treats	VEGFA
ACE	binds	HIV infection
BRCA1	treats	Tuberculosis
Insulin receptor	interacts	VEGFA
Simvastatin	associates	Hydroxychloroquine
Tamoxifen	binds	Breast cancer
HTT	interacts	Tuberculosis
Albumin	interacts	EGFR
Hydroxychloroquine	treats	Alzheimer's disease
HTT	interacts	Atorvastatin
Metformin	associates	Breast cancer
VEGF receptor	associates	Tamoxifen
Insulin receptor	associates	Dexamethasone
Hydroxychloroquine	binds	Atorvastatin
VEGFA	binds	APP
VEGFA	binds	Albumin
EGFR protein	binds	INS
Metformin	associates	Headache
Paracetamol	interacts	Metformin
Tamoxifen	associates	TNF
TP53	interacts	Cisplatin
VEGF receptor	associates	Huntington's disease
Insulin receptor	associates	Paracetamol
VEGFA	treats	Atorvastatin
Hemoglobin	associates	Osteoarthritis
Metformin	treats	TP53
Hemoglobin	interacts	Osteoarthritis
VEGFA	interacts	Alzheimer's disease
EGFR protein	interacts	Aspirin
Albumin	interacts	HIV infection
INS	interacts	Tuberculosis
Hemoglobin	interacts	Osteoarthritis
Hydroxychloroquine	treats	Ibuprofen
Atorvastatin	interacts	Huntington's disease
Paracetamol	binds	Hypertension
Atorvastatin	associates	Albumin
HTT	interacts	Breast cancer
CYP2C9	interacts	Hydroxychloroquine
Tamoxifen	treats	Metformin
Dexamethasone	binds	Ibuprofen
Aspirin	treats	VEGFA
Hemoglobin	associates	Osteoarthritis
HTT	interacts	TNF
Cisplatin	binds	TNF
Dexamethasone	associates	Breast cancer
Hydroxychloroquine	associates	Aspirin
Cisplatin	treats	CYP2C9
Atorvastatin	interacts	Hypertension
Hemoglobin	binds	Headache
Metformin	binds	Hypertension
HTT	binds	VEGF receptor
Paracetamol	interacts	Breast cancer
Atorvastatin	interacts	Hydroxychloroquine
CYP2C9	interacts	Headache
Insulin receptor	treats	Headache
Simvastatin	interacts	Headache
APP	interacts	CYP2C9
EGFR protein	interacts	Atorvastatin
Dexamethasone	binds	BRCA1
Atorvastatin	associates	INS
Atorvastatin	associates	Simvastatin
BRCA1	treats	CYP2C9
TNF	interacts	Alzheimer's disease
EGFR	treats	Cisplatin
Hydroxychloroquine	associates	Insulin receptor
VEGFA	interacts	Tuberculosis
Metformin	treats	Atorvastatin
Dexamethasone	associates	Paracetamol
EGFR protein	associates	Osteoarthritis
BRCA1	associates	HTT
CYP2C9	binds	Hemoglobin
EGFR	treats	Cisplatin
CYP2C9	binds	EGFR
Tamoxifen	interacts	Diabetes mellitus
Dexamethasone	associates	Breast cancer
Metformin	binds	Hemoglobin
TNF	binds	APP
Aspirin	binds	Tuberculosis
BRCA1	interacts	ACE
ACE	associates	CYP2C9
Atorvastatin	treats	Hydroxychloroquine
Aspirin	associates	ACE
APP	binds	Metformin
Paracetamol	treats	Headache
EGFR	binds	Breast cancer
Simvastatin	treats	Metformin
VEGF receptor	treats	EGFR protein
Albumin	binds	Alzheimer's disease
EGFR	treats	VEGF receptor
EGFR protein	treats	TP53
INS	associates	Aspirin
Insulin receptor	associates	Hydroxychloroquine
TP53	associates	Albumin
APP	interacts	TNF
EGFR protein	interacts	INS
Ibuprofen	treats	Simvastatin
Hydroxychloroquine	interacts	Breast cancer
Ibuprofen	associates	Hemoglobin
BRCA1	binds	Breast cancer
HTT	treats	Hemoglobin
Insulin receptor	interacts	Cisplatin
CYP2C9	interacts	VEGFA
EGFR	interacts	VEGFA
Paracetamol	binds	INS
Tamoxifen	interacts	Metformin
VEGFA	treats	Hydroxychloroquine
INS	associates	EGFR protein
TNF	interacts	ACE
Dexamethasone	associates	BRCA1
VEGFA	binds	HTT
INS	treats	Hydroxychloroquine
Simvastatin	interacts	Asthma
Metformin	treats	Dexamethasone
Metformin	treats	Breast cancer
Hydroxychloroquine	treats	Insulin receptor
ACE	interacts	Cisplatin
VEGF receptor	interacts	EGFR
EGFR protein	interacts	Breast cancer
CYP2C9	associates	Alzheimer's disease
ACE	treats	Aspirin
Atorvastatin	interacts	Asthma
INS	treats	Alzheimer's disease
BRCA1	binds	HIV infection
VEGFA	associates	Cisplatin
VEGF receptor	interacts	TP53
TNF	interacts	Ibuprofen
INS	binds	APP
EGFR protein	associates	TNF
Simvastatin	interacts	Dexamethasone
VEGFA	associates	Tamoxifen
Paracetamol	binds	Alzheimer's disease
Albumin	treats	Ibuprofen
INS	interacts	Osteoarthritis
TP53	treats	BRCA1
ACE	interacts	CYP2C9
Atorvastatin	treats	Cisplatin
Dexamethasone	binds	Asthma
Hemoglobin	interacts	HIV infection
Simvastatin	interacts	Insulin receptor
Tamoxifen	treats	Hypertension
APP	associates	Simvastatin
Tamoxifen	interacts	Asthma
Ibuprofen	interacts	Osteoarthritis
VEGF receptor	interacts	Osteoarthritis
Ibuprofen	treats	Metformin
Albumin	binds	Ibuprofen
EGFR protein	treats	Dexamethasone
Simvastatin	interacts	Headache
CYP2C9	binds	Cisplatin
INS	treats	Tuberculosis
Paracetamol	associates	CYP2C9
Cisplatin	treats	Huntington's disease
VEGF receptor	associates	Diabetes mellitus
Albumin	associates	Paracetamol
Simvastatin	treats	Paracetamol
Hemoglobin	interacts	VEGFA
Simvastatin	binds	ACE
Aspirin	binds	CYP2C9
Ibuprofen	associates	VEGF receptor
APP	associates	INS
VEGF receptor	associates	Headache
HTT	binds	CYP2C9
Ibuprofen	interacts	Diabetes mellitus
